fuck you,dt,vx,vy,yaw,dx,dy,"x,y"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126800.323,""accelerometers"":{""x"":77.53828430175781,""y"":40.323699951171875,""z"":-1023.713623046875},""gyroscopes"":{""x"":-0.5978289842605591,""y"":4.297132968902588,""z"":5.6081624031066895},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-1.518,""leftRightDegrees"":1.241,""clockwiseDegrees"":1.23,""xVelocity"":13.3577299118042,""yVelocity"":12.52853012084961,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126805.328,""accelerometers"":{""x"":84.51335906982422,""y"":44.080474853515625,""z"":-1022.0036010742188},""gyroscopes"":{""x"":-0.1787111610174179,""y"":3.654554605484009,""z"":1.4486831426620483},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-1.496,""leftRightDegrees"":1.233,""clockwiseDegrees"":1.238,""xVelocity"":13.13820743560791,""yVelocity"":12.82899284362793,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126810.394,""accelerometers"":{""x"":77.1897201538086,""y"":38.63231658935547,""z"":-1024.488525390625},""gyroscopes"":{""x"":0.5828648805618286,""y"":4.010108470916748,""z"":3.181164026260376},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-1.475,""leftRightDegrees"":1.229,""clockwiseDegrees"":1.255,""xVelocity"":12.746161460876465,""yVelocity"":12.958128929138184,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126815.246,""accelerometers"":{""x"":84.34867858886719,""y"":35.332767486572266,""z"":-1026.164306640625},""gyroscopes"":{""x"":0.9722135066986084,""y"":3.4110329151153564,""z"":1.5747138261795044},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-1.454,""leftRightDegrees"":1.228,""clockwiseDegrees"":1.263,""xVelocity"":12.55124282836914,""yVelocity"":12.9927339553833,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126820.434,""accelerometers"":{""x"":79.8760986328125,""y"":39.213340759277344,""z"":-1025.5885009765625},""gyroscopes"":{""x"":0.38098955154418945,""y"":3.11967396736145,""z"":0.38472065329551697},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-1.436,""leftRightDegrees"":1.224,""clockwiseDegrees"":1.266,""xVelocity"":12.250869750976562,""yVelocity"":13.11447811126709,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126825.592,""accelerometers"":{""x"":84.04953002929688,""y"":28.11916732788086,""z"":-1027.962158203125},""gyroscopes"":{""x"":-0.36534348130226135,""y"":2.8555071353912354,""z"":1.9166817665100098},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-1.419,""leftRightDegrees"":1.218,""clockwiseDegrees"":1.276,""xVelocity"":12.071157455444336,""yVelocity"":12.943902969360352,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126830.657,""accelerometers"":{""x"":82.72698974609375,""y"":30.554248809814453,""z"":-1026.954833984375},""gyroscopes"":{""x"":-1.7716164588928223,""y"":1.843024730682373,""z"":-0.04944971576333046},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-1.407,""leftRightDegrees"":1.204,""clockwiseDegrees"":1.276,""xVelocity"":11.86557674407959,""yVelocity"":12.839860916137695,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126835.205,""accelerometers"":{""x"":79.74384307861328,""y"":29.658355712890625,""z"":-1023.6033935546875},""gyroscopes"":{""x"":-1.5454092025756836,""y"":2.421379804611206,""z"":0.4145297408103943},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-1.393,""leftRightDegrees"":1.192,""clockwiseDegrees"":1.278,""xVelocity"":11.597129821777344,""yVelocity"":12.71255111694336,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126840.332,""accelerometers"":{""x"":80.90970611572266,""y"":30.848064422607422,""z"":-1024.50146484375},""gyroscopes"":{""x"":-2.082883596420288,""y"":1.9127140045166016,""z"":0.3689010739326477},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-1.38,""leftRightDegrees"":1.176,""clockwiseDegrees"":1.28,""xVelocity"":11.375313758850098,""yVelocity"":12.613495826721191,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126845.184,""accelerometers"":{""x"":68.17225646972656,""y"":34.41455078125,""z"":-1017.8203735351562},""gyroscopes"":{""x"":-2.0531044006347656,""y"":2.402165174484253,""z"":1.1777344942092896},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-1.368,""leftRightDegrees"":1.161,""clockwiseDegrees"":1.287,""xVelocity"":10.856592178344727,""yVelocity"":12.59633731842041,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126850.219,""accelerometers"":{""x"":71.93793487548828,""y"":36.30982971191406,""z"":-1023.341552734375},""gyroscopes"":{""x"":-1.5080262422561646,""y"":3.7002391815185547,""z"":1.8922544717788696},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-1.349,""leftRightDegrees"":1.147,""clockwiseDegrees"":1.297,""xVelocity"":10.469334602355957,""yVelocity"":12.613862991333008,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126855.194,""accelerometers"":{""x"":67.65503692626953,""y"":36.34991455078125,""z"":-1019.1407470703125},""gyroscopes"":{""x"":-3.4936716556549072,""y"":1.9303876161575317,""z"":5.416383743286133},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-1.339,""leftRightDegrees"":1.124,""clockwiseDegrees"":1.324,""xVelocity"":10.014942169189453,""yVelocity"":12.605703353881836,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126860.412,""accelerometers"":{""x"":77.31613159179688,""y"":37.7420654296875,""z"":-1016.1318359375},""gyroscopes"":{""x"":-2.38924503326416,""y"":2.5700182914733887,""z"":4.4009222984313965},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-1.325,""leftRightDegrees"":1.106,""clockwiseDegrees"":1.346,""xVelocity"":9.831887245178223,""yVelocity"":12.616388320922852,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126869.964,""accelerometers"":{""x"":80.0264892578125,""y"":29.461496353149414,""z"":-1016.0861206054688},""gyroscopes"":{""x"":-3.197293519973755,""y"":-0.07640082389116287,""z"":6.734722137451172},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-1.324,""leftRightDegrees"":1.085,""clockwiseDegrees"":1.38,""xVelocity"":9.736699104309082,""yVelocity"":12.402286529541016,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126875.488,""accelerometers"":{""x"":36.09266662597656,""y"":10.650461196899414,""z"":-1010.6378173828125},""gyroscopes"":{""x"":0.03458503633737564,""y"":-7.255919933319092,""z"":1.7020028829574585},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-1.365,""leftRightDegrees"":1.084,""clockwiseDegrees"":1.388,""xVelocity"":8.609960556030273,""yVelocity"":11.753518104553223,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126880.31,""accelerometers"":{""x"":65.2513656616211,""y"":30.720277786254883,""z"":-1014.6907958984375},""gyroscopes"":{""x"":5.922324180603027,""y"":2.023451089859009,""z"":-7.937291145324707},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-1.355,""leftRightDegrees"":1.11,""clockwiseDegrees"":1.349,""xVelocity"":8.296409606933594,""yVelocity"":11.692171096801758,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126885.498,""accelerometers"":{""x"":20.033512115478516,""y"":18.155311584472656,""z"":-1008.318603515625},""gyroscopes"":{""x"":1.6907364130020142,""y"":-8.646188735961914,""z"":-1.7897945642471313},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-1.405,""leftRightDegrees"":1.117,""clockwiseDegrees"":1.339,""xVelocity"":6.963568210601807,""yVelocity"":11.329829216003418,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126890.258,""accelerometers"":{""x"":88.49162292480469,""y"":40.57505798339844,""z"":-1008.3627319335938},""gyroscopes"":{""x"":7.1680521965026855,""y"":4.703758716583252,""z"":-9.76102352142334},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-1.377,""leftRightDegrees"":1.148,""clockwiseDegrees"":1.291,""xVelocity"":7.413135051727295,""yVelocity"":11.58484172821045,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126895.568,""accelerometers"":{""x"":93.50591278076172,""y"":39.581146240234375,""z"":-1006.4849243164062},""gyroscopes"":{""x"":-1.4594264030456543,""y"":0.35408642888069153,""z"":6.215636253356934},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-1.371,""leftRightDegrees"":1.134,""clockwiseDegrees"":1.322,""xVelocity"":7.950559616088867,""yVelocity"":11.764745712280273,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126900.207,""accelerometers"":{""x"":78.04397583007812,""y"":22.45412826538086,""z"":-1005.52783203125},""gyroscopes"":{""x"":-0.06282960623502731,""y"":-5.7726006507873535,""z"":7.470505714416504},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-1.398,""leftRightDegrees"":1.129,""clockwiseDegrees"":1.359,""xVelocity"":8.080491065979004,""yVelocity"":11.501686096191406,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126905.334,""accelerometers"":{""x"":118.04049682617188,""y"":40.654354095458984,""z"":-1012.3706665039062},""gyroscopes"":{""x"":4.490694999694824,""y"":4.529871463775635,""z"":4.28073787689209},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-1.367,""leftRightDegrees"":1.145,""clockwiseDegrees"":1.381,""xVelocity"":9.144830703735352,""yVelocity"":11.725719451904297,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126910.552,""accelerometers"":{""x"":46.5134162902832,""y"":28.5577392578125,""z"":-1007.7890625},""gyroscopes"":{""x"":-0.7403873801231384,""y"":-10.165461540222168,""z"":13.189630508422852},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-1.422,""leftRightDegrees"":1.136,""clockwiseDegrees"":1.446,""xVelocity"":8.408353805541992,""yVelocity"":11.614547729492188,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126915.069,""accelerometers"":{""x"":111.71836853027344,""y"":52.49503707885742,""z"":-1004.2437744140625},""gyroscopes"":{""x"":7.074640274047852,""y"":4.09175443649292,""z"":0.7948257327079773},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-1.394,""leftRightDegrees"":1.163,""clockwiseDegrees"":1.451,""xVelocity"":9.306428909301758,""yVelocity"":12.131612777709961,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126920.104,""accelerometers"":{""x"":85.38580322265625,""y"":43.447757720947266,""z"":-1001.1991577148438},""gyroscopes"":{""x"":0.21305105090141296,""y"":-0.6511088609695435,""z"":10.568580627441406},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-1.395,""leftRightDegrees"":1.157,""clockwiseDegrees"":1.504,""xVelocity"":9.479104995727539,""yVelocity"":12.357274055480957,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126925.262,""accelerometers"":{""x"":94.12911224365234,""y"":40.651161193847656,""z"":-996.8084106445312},""gyroscopes"":{""x"":1.5894593000411987,""y"":-0.6948281526565552,""z"":4.961217403411865},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-1.395,""leftRightDegrees"":1.158,""clockwiseDegrees"":1.529,""xVelocity"":9.84160327911377,""yVelocity"":12.495060920715332,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126930.023,""accelerometers"":{""x"":102.9271469116211,""y"":45.51345443725586,""z"":-999.939453125},""gyroscopes"":{""x"":2.833606243133545,""y"":4.524838924407959,""z"":0.8672462105751038},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-1.366,""leftRightDegrees"":1.165,""clockwiseDegrees"":1.534,""xVelocity"":10.35232925415039,""yVelocity"":12.745172500610352,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126935.089,""accelerometers"":{""x"":75.72056579589844,""y"":42.17531967163086,""z"":-1001.5338134765625},""gyroscopes"":{""x"":-0.16223636269569397,""y"":-1.9254710674285889,""z"":2.2017643451690674},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-1.374,""leftRightDegrees"":1.158,""clockwiseDegrees"":1.545,""xVelocity"":10.154050827026367,""yVelocity"":12.87791919708252,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126940.032,""accelerometers"":{""x"":96.47826385498047,""y"":50.75312805175781,""z"":-1004.24072265625},""gyroscopes"":{""x"":1.8445667028427124,""y"":3.2793171405792236,""z"":-3.7569916248321533},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-1.352,""leftRightDegrees"":1.16,""clockwiseDegrees"":1.526,""xVelocity"":10.45868968963623,""yVelocity"":13.211620330810547,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126945.19,""accelerometers"":{""x"":87.74960327148438,""y"":44.81346893310547,""z"":-1007.4055786132812},""gyroscopes"":{""x"":-1.6248817443847656,""y"":2.6302595138549805,""z"":-0.1178847998380661},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-1.335,""leftRightDegrees"":1.145,""clockwiseDegrees"":1.526,""xVelocity"":10.508160591125488,""yVelocity"":13.346866607666016,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126950.408,""accelerometers"":{""x"":95.63302612304688,""y"":35.59473419189453,""z"":-1011.5206909179688},""gyroscopes"":{""x"":-0.9583207964897156,""y"":3.9604148864746094,""z"":-1.5825971364974976},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-1.31,""leftRightDegrees"":1.135,""clockwiseDegrees"":1.519,""xVelocity"":10.722187042236328,""yVelocity"":13.233938217163086,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126955.078,""accelerometers"":{""x"":97.70830535888672,""y"":37.65363693237305,""z"":-1016.3035278320312},""gyroscopes"":{""x"":-2.2754809856414795,""y"":8.225814819335938,""z"":0.24535085260868073},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-1.264,""leftRightDegrees"":1.119,""clockwiseDegrees"":1.521,""xVelocity"":10.926770210266113,""yVelocity"":13.165127754211426,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126960.113,""accelerometers"":{""x"":88.37725067138672,""y"":27.376413345336914,""z"":-1017.69775390625},""gyroscopes"":{""x"":-2.0449836254119873,""y"":4.728661060333252,""z"":2.776789903640747},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-1.237,""leftRightDegrees"":1.104,""clockwiseDegrees"":1.535,""xVelocity"":10.861739158630371,""yVelocity"":12.83626651763916,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126964.935,""accelerometers"":{""x"":90.10086059570312,""y"":30.683483123779297,""z"":-1017.5067749023438},""gyroscopes"":{""x"":-1.9901272058486938,""y"":6.323005676269531,""z"":3.9069507122039795},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-1.202,""leftRightDegrees"":1.09,""clockwiseDegrees"":1.556,""xVelocity"":10.816699028015137,""yVelocity"":12.607751846313477,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126970.062,""accelerometers"":{""x"":78.10812377929688,""y"":33.35599899291992,""z"":-1010.9706420898438},""gyroscopes"":{""x"":-1.8769415616989136,""y"":2.1848762035369873,""z"":6.184372425079346},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-1.19,""leftRightDegrees"":1.075,""clockwiseDegrees"":1.587,""xVelocity"":10.47564697265625,""yVelocity"":12.452518463134766,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126975.006,""accelerometers"":{""x"":87.15831756591797,""y"":30.220947265625,""z"":-1005.7919921875},""gyroscopes"":{""x"":-0.4763907492160797,""y"":3.158355712890625,""z"":5.158490180969238},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-1.172,""leftRightDegrees"":1.068,""clockwiseDegrees"":1.613,""xVelocity"":10.374495506286621,""yVelocity"":12.230716705322266,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126979.888,""accelerometers"":{""x"":78.04510498046875,""y"":34.345035552978516,""z"":-1003.281494140625},""gyroscopes"":{""x"":-1.8481241464614868,""y"":3.680068016052246,""z"":6.874725341796875},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-1.153,""leftRightDegrees"":1.054,""clockwiseDegrees"":1.648,""xVelocity"":10.046623229980469,""yVelocity"":12.11752986907959,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126985.229,""accelerometers"":{""x"":77.71041870117188,""y"":23.758163452148438,""z"":-1009.0181274414062},""gyroscopes"":{""x"":1.0111846923828125,""y"":3.3781042098999023,""z"":3.992645263671875},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-1.135,""leftRightDegrees"":1.056,""clockwiseDegrees"":1.668,""xVelocity"":9.72670841217041,""yVelocity"":11.760586738586426,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
