fuck you,dt,vx,vy,yaw,dx,dy,"x,y"
"{""lidar0"":-1,""lidar1"":""46"",""lidar2"":""65"",""lidar3"":""30"",""lidar4"":-1,""timestamp"":210820.709,""accelerometers"":{""x"":62.77153396606445,""y"":-29.01434326171875,""z"":-959.63427734375},""gyroscopes"":{""x"":0.001082811737433076,""y"":-0.03958174213767052,""z"":-0.08504892885684967},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-0.845,""leftRightDegrees"":-0.072,""clockwiseDegrees"":89.697,""xVelocity"":6.578958511352539,""yVelocity"":-2.584575891494751,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""14""}"
"{""lidar0"":-1,""lidar1"":""46"",""lidar2"":""65"",""lidar3"":""30"",""lidar4"":-1,""timestamp"":210825.653,""accelerometers"":{""x"":62.75074005126953,""y"":-29.02011489868164,""z"":-959.63330078125},""gyroscopes"":{""x"":-0.015538160689175129,""y"":-0.06325048208236694,""z"":-0.05585107207298279},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-0.843,""leftRightDegrees"":-0.072,""clockwiseDegrees"":89.697,""xVelocity"":6.63773250579834,""yVelocity"":-2.3563573360443115,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""14""}"
"{""lidar0"":-1,""lidar1"":""46"",""lidar2"":""65"",""lidar3"":""30"",""lidar4"":-1,""timestamp"":210830.657,""accelerometers"":{""x"":64.23674774169922,""y"":-29.005218505859375,""z"":-959.66259765625},""gyroscopes"":{""x"":0.008007929660379887,""y"":-0.06749329715967178,""z"":-0.09300236403942108},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-0.84,""leftRightDegrees"":-0.072,""clockwiseDegrees"":89.697,""xVelocity"":6.723883152008057,""yVelocity"":-2.151766300201416,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""14""}"
"{""lidar0"":-1,""lidar1"":""46"",""lidar2"":""65"",""lidar3"":""30"",""lidar4"":-1,""timestamp"":210835.571,""accelerometers"":{""x"":64.56330108642578,""y"":-28.97463035583496,""z"":-959.66845703125},""gyroscopes"":{""x"":-0.006572349462658167,""y"":-0.07206083834171295,""z"":-0.024824589490890503},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-0.838,""leftRightDegrees"":-0.072,""clockwiseDegrees"":89.696,""xVelocity"":6.805999755859375,""yVelocity"":-1.9681127071380615,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""14""}"
"{""lidar0"":-1,""lidar1"":""46"",""lidar2"":""65"",""lidar3"":""30"",""lidar4"":-1,""timestamp"":210840.759,""accelerometers"":{""x"":66.14130401611328,""y"":-28.94373321533203,""z"":-959.6982421875},""gyroscopes"":{""x"":-0.010130357928574085,""y"":-0.042803384363651276,""z"":-0.06540370732545853},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-0.836,""leftRightDegrees"":-0.072,""clockwiseDegrees"":89.696,""xVelocity"":6.913876056671143,""yVelocity"":-1.8031799793243408,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""14""}"
"{""lidar0"":-1,""lidar1"":""46"",""lidar2"":""65"",""lidar3"":""30"",""lidar4"":-1,""timestamp"":210845.642,""accelerometers"":{""x"":64.3494644165039,""y"":-28.910593032836914,""z"":-959.66455078125},""gyroscopes"":{""x"":0.007912680506706238,""y"":-0.04694265499711037,""z"":-0.01556045189499855},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-0.833,""leftRightDegrees"":-0.072,""clockwiseDegrees"":89.696,""xVelocity"":6.963830471038818,""yVelocity"":-1.654964566230774,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""14""}"
"{""lidar0"":-1,""lidar1"":""46"",""lidar2"":""65"",""lidar3"":""30"",""lidar4"":-1,""timestamp"":210850.86,""accelerometers"":{""x"":64.79278564453125,""y"":-27.37790298461914,""z"":-959.67041015625},""gyroscopes"":{""x"":0.008738506585359573,""y"":-0.02461271919310093,""z"":-0.05659046396613121},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-0.831,""leftRightDegrees"":-0.072,""clockwiseDegrees"":89.696,""xVelocity"":7.016202926635742,""yVelocity"":-1.4860843420028687,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""14""}"
"{""lidar0"":-1,""lidar1"":""46"",""lidar2"":""65"",""lidar3"":""30"",""lidar4"":-1,""timestamp"":210855.651,""accelerometers"":{""x"":63.932899475097656,""y"":-27.023311614990234,""z"":-959.65283203125},""gyroscopes"":{""x"":0.04618842154741287,""y"":-0.04127012938261032,""z"":-0.0418209545314312},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-0.829,""leftRightDegrees"":-0.072,""clockwiseDegrees"":89.696,""xVelocity"":7.039586544036865,""yVelocity"":-1.3275898694992065,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""14""}"
"{""lidar0"":-1,""lidar1"":""46"",""lidar2"":""65"",""lidar3"":""30"",""lidar4"":-1,""timestamp"":210860.656,""accelerometers"":{""x"":64.8935317993164,""y"":-25.438615798950195,""z"":-959.66943359375},""gyroscopes"":{""x"":0.028833484277129173,""y"":-0.04266834259033203,""z"":-0.039466142654418945},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-0.826,""leftRightDegrees"":-0.072,""clockwiseDegrees"":89.695,""xVelocity"":7.08090353012085,""yVelocity"":-1.1494121551513672,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""14""}"
"{""lidar0"":-1,""lidar1"":""46"",""lidar2"":""65"",""lidar3"":""30"",""lidar4"":-1,""timestamp"":210865.509,""accelerometers"":{""x"":65.00802612304688,""y"":-27.249664306640625,""z"":-959.673828125},""gyroscopes"":{""x"":0.03456053137779236,""y"":-0.014437979087233543,""z"":-0.03251759707927704},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-0.824,""leftRightDegrees"":-0.072,""clockwiseDegrees"":89.695,""xVelocity"":7.117445468902588,""yVelocity"":-1.0353344678878784,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""14""}"
"{""lidar0"":-1,""lidar1"":""46"",""lidar2"":""65"",""lidar3"":""30"",""lidar4"":-1,""timestamp"":210870.574,""accelerometers"":{""x"":63.09878158569336,""y"":-28.325910568237305,""z"":-959.6396484375},""gyroscopes"":{""x"":0.02321622706949711,""y"":-0.01684538461267948,""z"":-0.00038559886161237955},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-0.822,""leftRightDegrees"":-0.072,""clockwiseDegrees"":89.695,""xVelocity"":7.101522445678711,""yVelocity"":-0.9600067734718323,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""14""}"
"{""lidar0"":-1,""lidar1"":""46"",""lidar2"":""65"",""lidar3"":""30"",""lidar4"":-1,""timestamp"":210875.732,""accelerometers"":{""x"":64.4171371459961,""y"":-29.54906463623047,""z"":-959.66552734375},""gyroscopes"":{""x"":0.01622738316655159,""y"":0.043717510998249054,""z"":-0.032317694276571274},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-0.819,""leftRightDegrees"":-0.072,""clockwiseDegrees"":89.695,""xVelocity"":7.116444110870361,""yVelocity"":-0.9221609830856323,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""14""}"
